-0.79,-1.02,0
-0.621538461538462,-1.02,0
-0.453076923076923,-1.02,0
-0.284615384615385,-1.02,0
-0.116153846153846,-1.02,0
0.0523076923076924,-1.02,0
0.220769230769231,-1.02,0
0.389230769230769,-1.02,0
0.557692307692308,-1.02,0
0.726153846153846,-1.02,0
0.894615384615385,-1.02,0
1.06307692307692,-1.02,0
1.23153846153846,-1.02,0
1.4,-1.02,0
1.55828837047335,-0.983482828915819,0.27201867634876
1.71524479076932,-0.939702558559177,0.27201867634876
1.87,-0.89,0.523598775598299
1.96596325471672,-0.790790028629343,0.907938936178692
2.05,-0.68,1.0471975511966
2.12426476820088,-0.584092444657434,0.963727803136646
2.16,-0.47,1.5707963267949
2.18,-0.365,1.32739204938881
2.2,-0.26,1.5707963267949
2.2,-0.0788888888888889,1.5707963267949
2.2,0.102222222222222,1.5707963267949
2.2,0.283333333333333,1.5707963267949
2.2,0.464444444444444,1.5707963267949
2.2,0.645555555555555,1.5707963267949
2.2,0.826666666666666,1.5707963267949
2.2,1.00777777777778,1.5707963267949
2.2,1.18888888888889,1.5707963267949
2.2,1.37,1.5707963267949
2.2,1.55111111111111,1.5707963267949
2.2,1.73222222222222,1.5707963267949
2.2,1.91333333333333,1.5707963267949
2.2,2.09444444444444,1.5707963267949
2.2,2.27555555555556,1.5707963267949
2.2,2.45666666666667,1.5707963267949
2.2,2.63777777777778,1.5707963267949
2.2,2.81888888888889,1.5707963267949
2.2,3,1.5707963267949
2.2,3.14,1.5707963267949
2.2,3.28,1.5707963267949
2.2,3.42,1.5707963267949
2.2,3.56,1.5707963267949
2.2,3.7,1.5707963267949
2.16782587366923,3.85046104481628,1.82239828470458
2.13,4,1.74532925199433
2.08443381622991,4.10185058584923,2.10892451651889
2.03,4.2,1.91986217719376
1.94617654798013,4.30517563835802,2.45890223755218
1.82,4.35,3.14159265358979
1.69992451497858,4.36591656168117,2.99115652246635
1.58007548502142,4.38408343831883,2.99115652246635
1.46,4.4,3.14159265358979
1.34332875448435,4.40655045580485,3.08252177084005
1.22667124551565,4.41344954419515,3.08252177084005
1.11,4.42,3.14159265358979
0.945384615384615,4.42,3.14159265358979
0.780769230769231,4.42,3.14159265358979
0.616153846153846,4.42,3.14159265358979
0.451538461538462,4.42,3.14159265358979
0.286923076923077,4.42,3.14159265358979
0.122307692307692,4.42,3.14159265358979
-0.0423076923076922,4.42,3.14159265358979
-0.206923076923077,4.42,3.14159265358979
-0.371538461538461,4.42,3.14159265358979
-0.536153846153846,4.42,3.14159265358979
-0.700769230769231,4.42,3.14159265358979
-0.865384615384615,4.42,3.14159265358979
-1.03,4.42,3.14159265358979
-1.1555961948978,4.3933765404666,-2.87947348847606
-1.28,4.36,-2.87947348847606
-1.4044038051022,4.3266234595334,-2.87947348847606
-1.53,4.3,3.14159265358979
-1.67196583917843,4.24087476887777,-2.35233696458363
-1.75966342271856,4.10997467162164,-2.12975538405521
-1.83,3.97,-1.74532925199433
-1.8611201012224,3.84516313016826,-1.81936099536225
-1.89277451205671,3.72044792548527,-1.81936099536225
-1.92442892289102,3.59573272080229,-1.81936099536225
-1.95,3.47,-1.5707963267949
-1.95099712745854,3.30299998852461,-1.57678857933921
-1.95199784559391,3.13599999139346,-1.57678857933921
-1.95299856372927,2.9689999942623,-1.57678857933921
-1.95399928186464,2.80199999713115,-1.57678857933921
-1.955,2.635,-1.57678857933921
-1.95600071813536,2.46800000286885,-1.57678857933921
-1.95700143627073,2.3010000057377,-1.57678857933921
-1.95800215440609,2.13400000860654,-1.57678857933921
-1.95900287254146,1.96700001147539,-1.57678857933921
-1.96,1.8,-1.5707963267949
-1.96,1.63857142857143,-1.5707963267949
-1.96,1.47714285714286,-1.5707963267949
-1.96,1.31571428571429,-1.5707963267949
-1.96,1.15428571428571,-1.5707963267949
-1.96,0.992857142857143,-1.5707963267949
-1.96,0.831428571428572,-1.5707963267949
-1.96,0.67,-1.5707963267949
-1.96,0.5,-1.5707963267949
